ItemCode,ItemName,PrimaryUnit,ExtraUnit,ExtraBarcode,ExtraPrice
"3201000852","CERES PINEAPPLE JUICE 1LTR","PCS","CTN","2009000005716","154.10000000000002"
"3201000853","CERES APPLE JUICE 1LTR","PCS","CTN","2009000005723","154.10000000000002"
"3201000854","CERES MANGO JUICE 1LTR","PCS","CTN","2009000005730","119.311925"
"3201000855","CERES RED GRAPE JUICE 1LTR","PCS","CTN","2009000005747","111.09"
"3201000856","CERES FRUIT GRAPE JUICE 1LTR","PCS","CTN","2009000005754","119.311925"
"3201000857","CERES LITCHI JUICE 1LTR","PCS","CTN","2009000005761","126.78750000000001"
"3201000886","JUICY ORANGE JUICE 240ML","PCS","OUT","6291104111776","19.621875"
"3201000886","JUICY ORANGE JUICE 240ML","PCS","CTN","6291104111462","38.64"
"3201000887","JUICY PINEAPPLE JUICE 240ML","PCS","OUT","6291104111783","19.621875"
"3201000887","JUICY PINEAPPLE JUICE 240ML","PCS","CTN","6291104111479","38.64"
"3201000888","JUICY PEACH JUICE 240ML","PCS","OUT","6291104111790","19.621875"
"3201000888","JUICY PEACH JUICE 240ML","PCS","CTN","6291104111486","38.64"
"3201000889","JUICY MANGO JUICE 240ML","PCS","OUT","6291104111769","19.621875"
"3201000889","JUICY MANGO JUICE 240ML","PCS","CTN","6291104111455","38.64"
"3201000894","AL RABIE JUICE 30% NECTAR MANGO 200 ML","PCS","OFFER","5503855912221","7.245"
"3201000915","AL AIN LONG LIFE JUICE ORANGE 1LTTR","PCS","CTN","2010198007406","73.88749999999999"
"3201000916","AL AIN LONG LIFE JUICE COCKTAIL 1LTR","PCS","CTN","2010198007413","73.88749999999999"
"3201000917","AL AIN LONG LIFE JUICE MANGO 1LTR","PCS","CTN","2010198007420","72.7375"
"3201000918","AL AIN APPLE JUICE 1LTR","PCS","CTN","2010198007857","73.88749999999999"
"3201000921","GALAXY FLEXI MILK 310ML","PCS","CTN","2010198009370","88.14750000000001"
"3201000929","RANI STRAWBERRY BANANA JUICE CAN 240ML","PCS","OUT","6281034905743","19.538615000000004"
"3201000929","RANI STRAWBERRY BANANA JUICE CAN 240ML","PCS","CTN","2012011035429","77.625"
"3201000929","RANI STRAWBERRY BANANA JUICE CAN 240ML","PCS","CTN","6281034903947","77.625"
"3201000930","RANI 3DIAMOND MIX FRUIT CAN 180ML","PCS","CTN","6281034901585","41.399195"
"3201000931","RANI GUAVA JUICE PET 1.4L","PCS","CTN","6281034904043","54.912499999999994"
"3201000937","POKKA VITAENE C Q10 PLUS 120ML","PCS","OUT","8888196524737","37.372125000000004"
"3201000937","POKKA VITAENE C Q10 PLUS 120ML","PCS","CTN","2011011024853","144.9"
"3201000962","CASA TRINKETTO JUICE 70ML","PCS","OUT","8005533002080","20.7"
"3201000964","AL RABIE NECTAR ORANGE200ML","PCS","OFFER","5503855912214","7.245"
"3201000967","CAPRISON BERRY MIX 200 ML","PCS","OUT","6291100852017","11.211694999999999"
"3201000984","LACNOR H/L POMEGRENATE JUICE 250M","PCS","OUT","6291016173237","20.412499999999998"
"3201000985","LACNOR H/L GRAPE FRUIT 250ML","PCS","OUT","6291016173244","17.825"
"3201000987","LACNOR H/L GREEN APPLE JUI 250 ML","PCS","OUT","6291016173220","18.348019999999998"
"3201000988","LACNOR H/L MANGO JUICE 250 ML","PCS","OUT","6291016173213","21.275"
"3201001012","FRESHCO UHT APPLE JUICE 200M","PCS","OUT","2012011040508","10.0625"
"3201001028","MTR BADAM DRINK 180ML","PCS","CTN","2013011042196","212.17499999999998"
"3201001038","RANI JUICE COKTAIL 240ML","PCS","CTN","6281034906122","77.625"
"3201001038","RANI JUICE COKTAIL 240ML","PCS","CTN","6281034906153","77.625"
"3201001068","MASAFI REFRESHING KIWI LIME&MINT 1LTR","PCS","CTN","6291001002757","41.05500000000001"
"3201001070","MASAFI SPLEDID POMEGRANATE 1LTR","PCS","CTN","6291001011520","66.303825"
"3201001072","MASAFI SPORTS CAP BOTTLE 500ML","PCS","OUT","6291001000586","12.014625"
"3201001073","FBC BASIL SEED DRINK W/HONEY 290ML","PCS","CTN","2014011047877","161"
"3201001074","FBC BASIL SEED DRINK W/LYCHEE290ML","PCS","CTN","2014011047884","161"
"3201001075","FBC BASIL SEED DRINK W/ORANGE 290ML","PCS","CTN","2014011047891","161"
"3201001076","FBC BASIL SEED DRINK W/POMEQRANATE290ML","PCS","CTN","2014011047907","172.5"
"3201001077","JUST JUICEY ORANGE JUICE 250ML","PCS","OUT","6291074217218","10.925"
"3201001077","JUST JUICEY ORANGE JUICE 250ML","PCS","CTN","6291074219212","34.442499999999995"
"3201001078","JUST JUICEY MANGO JUICE 250ML","PCS","OUT","6291074217201","10.925"
"3201001078","JUST JUICEY MANGO JUICE 250ML","PCS","CTN","6291074219205","34.442499999999995"
"3201001084","BOISSON COCO TREE 330ML","PCS","OUT","6505699910011","21.275"
"3201001084","BOISSON COCO TREE 330ML","PCS","CTN","1888501190020","90.85000000000001"
"3201001085","RUBY D/COCONUT CAN 520ML","PCS","CTN","2014011048812","174.5079"
"3201001086","RUBY UHT COCONUT W/NATURAL 500ML","PCS","CTN","2014011048829","108.675"
"3201001087","RUBY COCONUT/W & LYCHEE 500ML","PCS","CTN","2014011048836","158.69931000000003"
"3201001088","RUBY COCONUT W&MANGO 500ML","PCS","CTN","2014011048843","158.69931000000003"
"3201001089","RUBY COCONUT W & PINK GUAVA 500ML","PCS","CTN","2014011048850","158.69931000000003"
"3201001090","RUBY COCONUT W & POMEG 500ML","PCS","CTN","2014011048867","160.424885"
"3201001099","CAPRISON PINEAPPLE 200ML","PCS","OUT","6291105810999","12.014625"
"3201001101","VIMTO SPARKLING FRUIT FLVR DRINK 2.25 LTR","PCS","CTN","6281034000479","32.602500000000006"
"3201001113","HYDRO COCO COCONUT WATER DRINK 250 ML","PCS","CTN","2015011052397","70.035"
"3201001115","POKKA VITAENE C EXTRA 120ML","PCS","OUT","6543799910159","35.074999999999996"
"3201001152","SUN TOP SUNTOP MIX FRUIT 125ML","PCS","OUT","6281012033253","8.05"
"3201001152","SUN TOP SUNTOP MIX FRUIT 125ML","PCS","CTN","0107030598917","24.138499999999997"
"3201001152","SUN TOP SUNTOP MIX FRUIT 125ML","PCS","CTN","6281012044372","24.138499999999997"
"3201001152","SUN TOP SUNTOP MIX FRUIT 125ML","PCS","CTN","6281012045348","24.138499999999997"
"3201001153","SUN TOP BERRY MIX 125ML","PCS","OUT","6281012044617","8.337499999999999"
"3201001153","SUN TOP BERRY MIX 125ML","PCS","CTN","0107030598818","24.138499999999997"
"3201001153","SUN TOP BERRY MIX 125ML","PCS","CTN","6281012044587","24.138499999999997"
"3201001153","SUN TOP BERRY MIX 125ML","PCS","CTN","6281012045362","24.138499999999997"
"3201001154","SUN TOP SUNTOP APPLE 125ML","PCS","OUT","6281012022417","5.131875000000001"
"3201001154","SUN TOP SUNTOP APPLE 125ML","PCS","CTN","6281012044631","18.71625"
"3201001155","SUN TOP SUNTOP ORANGE 250ML","PCS","OUT","6281012022332","14.8925"
"3201001156","SUN TOP SUNTOP MANGO 250ML","PCS","OUT","6281012022462","14.8925"
"3201001157","SUN TOP SUNTOP MIX FRUIT 250ML","PCS","OUT","6281012033208","14.0875"
"3201001157","SUN TOP SUNTOP MIX FRUIT 250ML","PCS","CTN","6281012044365","58.59250000000001"
"3201001158","SUN TOP SUNTOP BERRY MIX 250ML","PCS","OUT","6281012044624","14.8925"
"3201001158","SUN TOP SUNTOP BERRY MIX 250ML","PCS","CTN","6281012044594","59.800000000000004"
"3201001159","SUN TOP SUNTOP APPLE 250ML","PCS","OUT","6281012022394","7.848750000000001"
"3201001159","SUN TOP SUNTOP APPLE 250ML","PCS","CTN","6281012044648","30.127125000000003"
"3201001160","SUN TOP SUN COLA 125ML","PCS","OUT","6281012044419","8.337499999999999"
"3201001160","SUN TOP SUN COLA 125ML","PCS","CTN","0107030598610","24.138499999999997"
"3201001160","SUN TOP SUN COLA 125ML","PCS","CTN","6281012044501","24.138499999999997"
"3201001160","SUN TOP SUN COLA 125ML","PCS","CTN","6281012045461","24.138499999999997"
"3201001161","EXOTICA MANGO JUICE 355ML","PCS","OUT","5060426670374","14.49"
"3201001162","EXOTICA LYCHEE JUICE 355ML","PCS","OUT","5060426670404","14.49"
"3201001163","EXOTICA GUAVA JUICE 355ML","PCS","OUT","5060426670381","14.49"
"3201001164","EXOTICA POMEGRANATE JUICE 355ML","PCS","OUT","5060426670398","14.49"
"3201001165","RANI PET PINEAPPLE 1.4LTR","PCS","CTN","6281034907884","54.038500000000006"
"3201001166","RANI FLOAT GUAVA 150ML","PCS","OUT","6281034908430","20.698964999999998"
"3201001166","RANI FLOAT GUAVA 150ML","PCS","CTN","6281034906344","41.399195"
"3201001167","RANI FLOAT GUAVA 240ML","PCS","CTN","6281034906382","77.625"
"3201001168","RANI STRAWBERRY BANANA 150ML","PCS","CTN","6281034903923","44.274195"
"3201001169","RANI SPARK APPLE 330ML","PCS","OUT","6297000747316","31.334624999999996"
"3201001169","RANI SPARK APPLE 330ML","PCS","CTN","6297000747323","122.475"
"3201001170","RANI SPARK MIX FRUIT 330ML","PCS","OUT","6297000747095","31.334624999999996"
"3201001170","RANI SPARK MIX FRUIT 330ML","PCS","CTN","6297000747101","122.76249999999999"
"3201001171","RANI SPARK GRAPE 330ML","PCS","OUT","6297000747156","31.334624999999996"
"3201001171","RANI SPARK GRAPE 330ML","PCS","CTN","6297000747163","123.05000000000001"
"3201001172","RANI SPARK PEACH 330ML","PCS","OUT","6297000747125","31.334624999999996"
"3201001172","RANI SPARK PEACH 330ML","PCS","CTN","6297000747132","123.05000000000001"
"3201001179","FANTA FANOUS RAMADAN LIMITED EDITION 330ML","PCS","OUT","5449000665324","9.05625"
"3201001179","FANTA FANOUS RAMADAN LIMITED EDITION 330ML","PCS","CTN","5449000665317","36.164625"
"3201001180","FANTA FANOUS RAMADAN LIMITED EDITION 2.25LT","PCS","CTN","5449000231840","32.602500000000006"
"3204000005","KASSATLY SYRUP JALLAB 600ML","PCS","CTN","2009000010086","338.09999999999997"
"3204000006","KASSATLY SYRUP KAMARDINE 600ML","PCS","CTN","2009000010093","221.95"
"3204000007","KASSATLY SYRUP GRANADINE 600ML","PCS","CTN","2009000010109","221.95"
"3204000010","KASSATLY SYRUP ROSE 600ML","PCS","CTN","2009000010116","221.95"
"3204000012","KASSATLY SYRUP TAMARIND 600ML","PCS","CTN","2009000010130","221.95"
"3204000014","JUNAL LEMON SUBSTITUTE 1000 ml","PCS","CTN","2004000250661","76.67625"
"3204000018","A.GARDEN LEMON JUICE 32OZ","PCS","CTN","2004000206453","236.6125"
"3204000021","VIMTO CORDIAL 710ML","PCS","CTN","6281034900892","185.15"
"3204000029","SUNQUICK GRAPE 840ML","PCS","CTN","2010198002494","132.82500000000002"
"3205000165","F.CLARK INSTANT DRINK LEMON 2.5 KG","PCS","CTN","2004000205067","255.24261499999997"
"3205000166","F.CLARK INSTANT DRINK-ORANGE 750GR","PCS","CTN","2004000250715","222.78375"
"3205000168","F.CLARK VALENCIA ORANGE REFILL 750GM","PCS","CTN","2015011051307","281.75"
"3205000169","F.CLARK INSTANT DRINK ORANGE 2.5 KG","PCS","CTN","2004000250739","255.3"
"3205000171","F.CLARK INSTANT DRINK MANGO 2.5 KG","PCS","CTN","2004000250760","255.3"
"3205000172","F.CLARK INSTANT DRINK PINEAPPLE 2.5 KG","PCS","CTN","2004000250784","255.3"
"3205000174","F.CLARK INSTANT DRINK MANDARINE 750 gr","PCS","CTN","2004000250845","229.425"
"3205000175","F.CLARK INSTANT DRINK MANDARINE 2.5 KG","PCS","CTN","2004000250852","255.24261499999997"
"3205000197","TANG MANGO 2.5KG","PCS","CTN","7622300470067","319.125"
"3205000198","TANG ORANGE 750GR","PCS","CTN","7622300473679","446.775"
"3205000199","TANG INSTANT DRINK PINEAPPLE 2.5 KG","PCS","CTN","7622300470234","303.025"
"3205000201","TANG ORANGE 2.5KG","PCS","CTN","7622300470043","319.125"
"3205000207","TANG INSTANT DINSTANT DRINK LEMON 2.5 KG","PCS","CTN","7622300470210","302.45"
"3205000208","TANG INSTANT DRINK ORANGE 1.5 KG","PCS","CTN","7622300470258","199.23749999999998"
"3205000209","TANG INSTANT DRINK MANGO 1.5 KG","PCS","CTN","7622300470272","199.23749999999998"
"3205000212","TANG MANGO JAR 750GR","PCS","CTN","7622300473716","426.65"
"3205000249","F.CLARK IFDC VALENCIA ORANGE 2.5KG","PCS","CTN","2008000421311","257.1975"
"3205000268","TANG TROPICAL COCKTAIL 2.5KG","PCS","CTN","7622300470197","303.6"
"3205000276","TANG MANGO 500GR","PCS","CTN","2009000006911","211.3125"
"3205000277","TANG ORANGE REFILL 500GR","PCS","CTN","2009000006928","211.3125"
"3205000291","ARUBA INSTANT DRINK LEMON 750G","PCS","CTN","2010198008380","332.33838499999996"
"3205000292","ARUBA INSTANT DRINK PINEAPPLE 750G","PCS","CTN","2010198008397","297.5625"
"3205000293","ARUBA INSTANT DRINK ORANGE 750G","PCS","CTN","2010198008403","332.33838499999996"
